repo_url,repo_name,owner,framework,stars,forks,last_commit,language,cs_file_count,designer_cs_count,xaml_count,resx_count,complexity_tier,license,description,created_at
https://github.com/gytis-ivaskevicius/LimitlessUI,LimitlessUI,gytis-ivaskevicius,WinForms,46,11,2017-11-26,C#,47,13,0,12,Medium,None,Awesome C# UI library that highly reduced limits of your application looks,2017-02-04
https://github.com/kfrajtak/WinAppDriver,WinAppDriver,kfrajtak,WinForms,43,10,2022-12-08,C#,240,3,0,2,Small,MIT,Full open-source Selenium driver for WinForms applications using Windows Automation,2018-12-18
https://github.com/aurelitec/cinemadrape-windows,cinemadrape-windows,aurelitec,WinForms,43,4,2020-11-04,C#,24,5,0,4,Small,GPL-3.0,Minimize distractions and focus on your current task by blacking out or dimming other screen areas.,2017-03-28
https://github.com/FeedHedgehog/RibbonMefPlugins-WinForm,RibbonMefPlugins-WinForm,FeedHedgehog,WinForms,42,29,2018-01-04,C#,37,6,0,5,Medium,None,搭建插件式桌面程序的开发框架,2018-01-04
https://github.com/lkosson/profak,profak,lkosson,WinForms,42,12,2026-04-30,C#,372,87,0,26,Large,None,"Prosty, darmowy program do fakturowania",2021-09-18
https://github.com/thomasgoldstein/epicedit,epicedit,thomasgoldstein,WinForms,41,6,2025-09-27,C#,203,28,0,28,Large,GPL-3.0,"Epic Edit, Track Editor for Super Mario Kart (SNES)",2015-04-11
https://github.com/DevExpress/netcore-winforms-demos,netcore-winforms-demos,DevExpress,WinForms,41,18,2019-11-13,C#,354,83,0,105,Large,None,This repository contains the Outlook Inspired and Stock Market Trader demo applications that support .Net Core 3.,2018-12-13
https://github.com/ar1st0crat/SciColorMaps,SciColorMaps,ar1st0crat,WinForms,40,6,2020-05-05,C#,36,6,4,4,Medium,MIT,Custom .NET color maps (user-defined or imported from matplotlib) for scientific visualization,2017-03-26
https://github.com/NickAcPT/LightPOS,LightPOS,NickAcPT,WinForms,39,26,2018-09-18,C#,94,15,0,15,Medium,MIT,Just a simple Point Of Sale app. [Mostly unfinished],2017-11-25
https://github.com/uiters/hotel-management-v2,hotel-management-v2,uiters,WinForms,38,27,2026-04-14,C#,98,31,0,30,Large,MIT,🏨 Hotel Management App.,2018-04-25
https://github.com/Code-Artist/MSChartExtension,MSChartExtension,Code-Artist,WinForms,37,17,2024-08-25,C#,36,10,0,9,Medium,MIT,Windows Forms MSChart Extensions Method,2012-04-27
https://github.com/Willy-Kimura/TrialMaker.Demo,TrialMaker.Demo,Willy-Kimura,WinForms,37,12,2021-12-12,C#,10,5,0,4,Small,MIT,A powerful yet straight-forward library suite that provides secure trial license generation and copy-protection features for .NET applications. It also supports premium license generation for expired ,2020-09-07
https://github.com/mazmazz/jumplist-extender,jumplist-extender,mazmazz,WinForms,37,6,2023-11-28,C#,395,24,2,30,Large,GPL-3.0,A custom Jump List creator for any program on Windows.,2019-02-16
https://github.com/Autodesk-Forge/forge-viewhubs-desktop,forge-viewhubs-desktop,Autodesk-Forge,WinForms,36,28,2023-03-04,C#,23,5,0,2,Small,MIT,"Autodesk design file explorer for desktop: Demonstrates a desktop application that shows BIM 360 Team, BIM 360 Docs and Fusion Team hubs, which respective Projects, Folders, Items and Versions",2017-09-01
https://github.com/ModuleArt/quick-library,quick-library,ModuleArt,WinForms,36,9,2023-12-25,C#,36,5,0,5,Small,GPL-3.0,"📚 Windows Forms Control class library for ""Quick"" apps (.NET Framework)",2020-05-27
https://github.com/junian/serial-device-emulator,serial-device-emulator,junian,WinForms,36,9,2026-03-11,C#,17,5,0,4,Small,MIT,Scriptable COM Port Data Emulator Built with C#,2013-09-02
https://github.com/d2phap/DXControl,DXControl,d2phap,WinForms,35,8,2026-03-26,C#,9,1,0,1,Small,MIT,🖌️ A WinForms hybrid control that supports Direct2D drawing,2022-07-26
https://github.com/ligb1023561601/SerialPort_Communication,SerialPort_Communication,ligb1023561601,WinForms,35,22,2017-11-15,C#,17,6,0,5,Medium,None,Serial Port Communication with winform.伺服系统上位机 ,2017-09-14
https://github.com/0xLaileb/WinForms.FC_UI,WinForms.FC_UI,0xLaileb,WinForms,35,3,2026-03-27,C#,28,3,0,5,Small,MIT,👀 FC_UI (Fun-Code User Interface) is a library of user controls for WinForms (.NET).,2020-09-20
https://github.com/xucongli1989/XCLNetTools,XCLNetTools,xucongli1989,WinForms,35,18,2026-02-02,C#,103,0,0,0,Small,GPL-2.0,".net (C#) common class library DLL (maintained since 2012), now open source.Most of the code for this kind of library is written or collected by me. Ever since I started working, I have been hoping th",2016-01-01
https://github.com/d-led/reactiveexamples,reactiveexamples,d-led,WinForms,35,9,2019-02-01,C#,37,13,4,7,Large,None,hello world examples of using reactive extensions (Rx) to build responsive ui in .NET on Windows,2013-02-17
https://github.com/inthehand/Pontoon,Pontoon,inthehand,WinForms,34,6,2018-10-28,C#,426,9,31,51,Large,NOASSERTION,A Flexible Bridge to the Universal Windows Platform,2015-11-05
https://github.com/vimcaw/SerialPortTerminal,SerialPortTerminal,vimcaw,WinForms,34,14,2023-04-26,C#,13,3,0,2,Small,MIT,A concise serial port debug tool. 一个简洁的串口调试工具,2017-11-17
https://github.com/tstih/more,more,tstih,WinForms,34,7,2023-01-28,C#,23,0,0,0,Small,MIT,A growing collection  of (MIT licensed) professional Windows Forms Controls for .NET Core. ,2020-12-20
https://github.com/AngeloCresta/winforms-datavisualization-net,winforms-datavisualization-net,AngeloCresta,WinForms,34,8,2025-11-17,C#,292,0,0,150,Small,MIT,.Net8 - .Net10 version of dotnet/winforms-datavisualization,2021-04-08
https://github.com/ennerperez/RibbonLib,RibbonLib,ennerperez,WinForms,33,13,2017-03-06,C#,84,3,0,2,Small,MS-PL,Windows Ribbon for WinForms,2016-05-25
https://github.com/maxkoshevoi/DrawnTable,DrawnTable,maxkoshevoi,WinForms,32,5,2023-05-24,C#,31,1,0,1,Small,None,WinForms control based on PictureBox for creating versatile tables,2018-11-15
https://github.com/menees/Libraries,Libraries,menees,WinForms,32,5,2026-04-18,C#,186,15,5,13,Large,MIT,.NET libraries used in all Menees utilities.,2020-02-23
https://github.com/NickAcPT/ModernUIDoneRight,ModernUIDoneRight,NickAcPT,WinForms,32,8,2020-04-03,C#,42,3,0,2,Small,MIT,A rewrite of my old theme library for WinForms,2017-11-14
https://github.com/AmirAbdollahi/paint,paint,AmirAbdollahi,WinForms,32,4,2025-04-15,C#,13,5,0,2,Small,None,"This is a simple desktop application built with C# and WinForms that simulates the basic functionality of the classic Microsoft Paint. It allows users to draw shapes, use different colors and brush si",2025-04-13
https://github.com/zzhabib/CS-Jukebox,CS-Jukebox,zzhabib,WinForms,31,5,2023-12-05,C#,43,3,0,3,Small,GPL-3.0,Create your own music kits in Counter-Strike: Global Offensive!,2017-03-21
https://github.com/ChromiumDotNet/Chromium.AspNetCore.Bridge,Chromium.AspNetCore.Bridge,ChromiumDotNet,WinForms,31,8,2023-07-29,C#,35,0,4,0,Small,Apache-2.0,Chromium.AspNetCore.Bridge,2021-03-26
https://github.com/ashbz/CryptoSharp,CryptoSharp,ashbz,WinForms,31,17,2022-12-08,C#,264,12,0,11,Medium,None,A .Net CryptoCurrency algotrading backtester with a .Net Core server backend and a WinForms frontend,2020-07-05
https://github.com/lysep-corp/WindowsUI,WindowsUI,lysep-corp,WinForms,31,6,2025-04-30,C#,27,4,0,4,Small,MIT,A lightweight C# library that brings a modern UWP-style look to traditional WinForms applications. Easily enhance your desktop apps with smooth visuals and a modern design system,2021-03-21
https://github.com/tjeerdhans/proxyunsetter,proxyunsetter,tjeerdhans,WinForms,31,2,2021-10-29,C#,30,5,0,4,Small,MIT,Windows tray tool to unset the system proxy.,2017-09-21
https://github.com/giansalex/MaterialSkin,MaterialSkin,giansalex,WinForms,30,13,2017-10-19,C#,23,1,0,1,Small,None,:art: Material Skin for Windows Forms (Net Framework 4.0 or above),2017-02-22
https://github.com/depthbomb/Scraps,Scraps,depthbomb,WinForms,30,7,2023-11-26,C#,54,9,0,9,Medium,GPL-3.0,Scrap.TF Raffle Joining Bot,2020-05-09
https://github.com/vonhoff/Serilog.Sinks.RichTextBox.WinForms.Colored,Serilog.Sinks.RichTextBox.WinForms.Colored,vonhoff,WinForms,30,10,2025-12-20,C#,45,1,0,1,Small,Apache-2.0,A Serilog sink that writes log events to a WinForms RichTextBox control with colors and theme support,2022-05-09
https://github.com/hjo12/TextEditor,TextEditor,hjo12,WinForms,30,10,2019-06-11,C#,7,3,0,2,Small,MIT,Simple text editor created with C# and Windows Forms,2019-06-10
https://github.com/goh-chunlin/WebcamWinForm,WebcamWinForm,goh-chunlin,WinForms,30,15,2024-06-18,C#,3,1,0,1,Small,GPL-3.0,A simple Windows Forms application to demonstrate how to record video and audio via a webcam using C#.,2017-09-25
https://github.com/dotnet-campus/dotnetCampus.ApplicationStartupManager,dotnetCampus.ApplicationStartupManager,dotnet-campus,WinForms,30,3,2022-06-15,C#,43,0,2,0,Small,None,应用软件的启动流程组件。Application startup manager for all .NET application. ,2021-08-22
https://github.com/mistachkin/eagle,eagle,mistachkin,WinForms,30,2,2026-04-29,C#,1126,12,1,13,Medium,NOASSERTION,"Eagle (Extensible Adaptable Generalized Logic Engine) is a scripting language that belongs to the Tcl family of languages.  It is interpreted, dynamically typed, and cross-platform.  It was designed t",2022-06-09
https://github.com/pedrolcl/screensaver-disabler,screensaver-disabler,pedrolcl,WinForms,30,14,2022-03-23,C#,6,3,0,2,Small,BSD-3-Clause,Windows ScreenSaver Disabler,2020-01-23
https://github.com/geomatics-io/BindingListView,BindingListView,geomatics-io,WinForms,29,13,2022-01-07,C#,32,10,0,12,Medium,None,"Sort, filter and aggregate lists of business objects without all the boring code! This library provides a powerful ""view"" approach to data binding .NET objects to user interface controls.",2017-02-25
https://github.com/BobLd/Nzy3d,Nzy3d,BobLd,WinForms,29,5,2022-07-02,C#,218,1,3,1,Small,BSD-3-Clause,A .Net API for 3d charts (based on nzy3d-api),2022-01-08
https://github.com/thoemmi/StickyWindows,StickyWindows,thoemmi,WinForms,29,9,2018-10-19,C#,19,4,3,4,Medium,MIT,Make your top-level windows stick when moved or resized.,2017-02-17
https://github.com/tigrouind/WL1-Editor,WL1-Editor,tigrouind,WinForms,29,1,2026-04-13,C#,50,5,0,5,Small,MIT,A level editor for Super Mario Land 3 / WarioLand 1 (1993),2015-11-15
https://github.com/jumpinjackie/mapguide-maestro,mapguide-maestro,jumpinjackie,WinForms,29,21,2026-03-10,C#,1627,376,0,327,Large,None,MapGuide Maestro,2017-01-26
https://github.com/Krypton-Suite-Legacy-Archive/Krypton-Toolkit-Suite-NET-Core,Krypton-Toolkit-Suite-NET-Core,Krypton-Suite-Legacy-Archive,WinForms,28,9,2020-11-01,C#,5562,1375,0,977,Large,BSD-3-Clause,A update to Component factory's krypton toolkit to support .NET Framework 3.5 to .NET Core,2019-10-10
https://github.com/mkigo/Lottery,Lottery,mkigo,WinForms,28,11,2017-04-30,C#,6,3,0,2,Small,Apache-2.0,C#抽奖程序1-文字版 （动态配置抽奖人名单，名字上下双向循环滚动，可调滚动速度）,2017-04-30
https://github.com/leandrovip/Vip.Notification,Vip.Notification,leandrovip,WinForms,28,7,2023-05-05,C#,13,5,0,4,Small,MIT,Simple library for toast alert notification in winforms,2020-05-23
https://github.com/Jinjinov/blazor-wasm-maui-winforms-wpf-template,blazor-wasm-maui-winforms-wpf-template,Jinjinov,WinForms,28,5,2021-11-15,C#,16,1,5,1,Medium,MIT,"Minimal Blazor template with WASM, MAUI, WinForms and WPF projects that share the same razor, cs and css files in a RCL",2021-11-14
https://github.com/Novartus/Coffee-Shop-Management-System,Coffee-Shop-Management-System,Novartus,WinForms,27,12,2020-04-02,C#,20,9,0,8,Medium,MIT,Coffee Shop Management System using WinForm & C#,2020-03-21
https://github.com/KnightNine/ManorDB,ManorDB,KnightNine,WinForms,27,2,2025-07-27,C#,50,5,0,4,Small,GPL-3.0,Open Source Database Manager Made in WinForms that copies CastleDB's UI structure. It also has unique features for the purpose of further automating database management.,2020-04-17
https://github.com/Jinjinov/TheLastTime,TheLastTime,Jinjinov,WinForms,27,3,2022-08-05,C#,43,1,2,1,Small,GPL-3.0,C# .NET 5 Blazor WebAssembly Progressive Web Application that tracks when was the last time you did something,2020-10-04
https://github.com/RealAhmedOsama/Warehouse-Management-System,Warehouse-Management-System,RealAhmedOsama,WinForms,27,20,2025-08-31,C#,101,13,0,13,Medium,None,"🏭 Modern Warehouse Management System built with .NET 8 | Clean Architecture | WinForms Desktop + ASP.NET Core Web | Enterprise-ready inventory management with barcode scanning, stock tracking, and com",2025-08-31
https://github.com/Ven0maus/X4SectorCreator,X4SectorCreator,Ven0maus,WinForms,27,3,2025-12-14,C#,196,45,0,46,Large,GPL-2.0,A winforms based tool to customize your sandbox experience in X4 Foundations.,2025-02-26
https://github.com/waliarubal/YoutubeTools,YoutubeTools,waliarubal,WinForms,27,5,2026-02-21,C#,3,1,0,1,Small,MIT,A tool to allow one to increase watch hours on a YouTube video. ,2023-03-26
https://github.com/theilgaz/winforms-dependency-injection,winforms-dependency-injection,theilgaz,WinForms,27,4,2021-03-12,C#,12,4,0,3,Small,None,a quick demonstration for using dependency injection in .net framework winforms application with mvp pattern.,2021-03-12
https://github.com/756929019/PW,PW,756929019,WinForms,26,8,2022-12-08,C#,271,26,72,13,Large,None,Prism for WPF 搭建一个简单的模块化开发框架,2021-01-08
https://github.com/AlexanderKrutov/WinFormsMapControl,WinFormsMapControl,AlexanderKrutov,WinForms,26,7,2023-11-04,C#,41,4,0,2,Small,MIT,WinForms control for displaying online and offline maps,2020-08-21
https://github.com/ohad-shai/chat-app,chat-app,ohad-shai,WinForms,26,10,2020-10-12,C#,20,8,0,7,Medium,None,"A chat application, developed in C# (WinForms).",2020-10-12
https://github.com/rbergen/MixEmul,MixEmul,rbergen,WinForms,25,6,2026-04-14,C#,209,9,0,15,Medium,None,Emulator for the MIX computer that never existed.,2016-04-16
https://github.com/MythicalLTD/Pterodactyl-Desktop,Pterodactyl-Desktop,MythicalLTD,WinForms,25,2,2025-03-25,C#,32,10,0,10,Medium,MIT,A Pterodactyl Panel desktop app that uses the Client API!,2023-05-26
https://github.com/Actipro/WinForms-Controls,WinForms-Controls,Actipro,WinForms,25,6,2026-03-13,C#,435,116,0,116,Large,MIT,Actipro WinForms Controls samples and documentation. Build unique user interfaces in your WinForms applications using Actipro's controls.,2021-06-07
https://github.com/harryeffinpotter/ALL-LEGIT,ALL-LEGIT,harryeffinpotter,WinForms,24,2,2023-04-27,C#,21,5,0,4,Small,None,"Feature-rich All Debrid Helper - Automatically Convert Magnets/DLC (Download Link Containers)! w/ Global hotkey, Auto-Download, Extract, Extract nested, Delete zips, Exclude URLs + MORE",2022-06-22
https://github.com/kulikov-dev/DevExpress-WinForms-Extension,DevExpress-WinForms-Extension,kulikov-dev,WinForms,24,3,2022-11-25,C#,85,19,0,17,Large,None,A piece of small improvements for DevExpress WinForms components.,2022-07-25
https://github.com/davi-x86/LegacyConsoleLauncher,LegacyConsoleLauncher,davi-x86,WinForms,24,1,2026-04-11,C#,21,6,0,5,Medium,MIT,A lightweight Windows launcher for Minecraft Legacy Console PC Port,2026-03-07
https://github.com/AbdullahOztuurkk/MDBEditor,MDBEditor,AbdullahOztuurkk,WinForms,24,0,2024-08-12,C#,72,4,0,4,Small,MIT,An open source alternative of MSPaint.,2021-11-09
https://github.com/IliaGodlevsky/Pathfinding,Pathfinding,IliaGodlevsky,WinForms,24,7,2026-04-08,C#,435,2,0,1,Small,None,C# project. Realized a visualization of the pathfinding algorithms using Console,2020-03-13
https://github.com/auth0-samples/auth0-WinFormsWPF-oidc-samples,auth0-WinFormsWPF-oidc-samples,auth0-samples,WinForms,24,30,2025-06-23,C#,6,1,2,1,Small,MIT,Auth0 OIDC Client with Windows Forms / WPF applications,2017-02-23
https://github.com/carstenschaefer/FolderSecurityViewer,FolderSecurityViewer,carstenschaefer,WinForms,23,3,2025-11-14,C#,847,31,86,54,Large,AGPL-3.0,NTFS Permissions Reporter | Analyze & Report Windows Folder Security,2024-03-23
https://github.com/DragunWF/Luna-Bay-Resort,Luna-Bay-Resort,DragunWF,WinForms,23,0,2024-12-09,C#,88,36,0,36,Large,None,"A WinForms desktop app for managing resort bookings, with features for reservations, financial reports, availability, admin controls, and guest info.",2024-09-21
https://github.com/akarindt/UmatoMusume,UmatoMusume,akarindt,WinForms,23,2,2025-11-13,C#,33,5,0,6,Small,MIT, Windows desktop application that assists players of Umamusume Pretty Derby by providing a real-time event tracker and choice assistant through OCR (Optical Character Recognition) technology.,2025-07-22
https://github.com/dahall/groupcontrols,groupcontrols,dahall,WinForms,23,8,2023-04-06,C#,37,4,0,3,Small,NOASSERTION,.NET controls that display multiple sub-controls without creating a unique window handle for each child. Instead each child is drawn using the default renderers.,2017-07-01
https://github.com/stakx/lightresize,lightresize,stakx,WinForms,23,2,2019-08-01,C#,14,0,0,0,Small,MIT,"Embeddable image resizing library for console, WPF, & WinForms usage. Not suitable for use in ASP.NET applications.",2012-07-06
https://github.com/AntdUI/AntdUI-Demo,AntdUI-Demo,AntdUI,WinForms,22,6,2026-04-30,C#,142,68,0,68,Large,Apache-2.0,基于winform UI框架 AntdUI 的控件 Demo 演示，正在更新中，版本同步追踪 AntdUI,2025-08-04
https://github.com/grantwinney/BlogCodeSamples,BlogCodeSamples,grantwinney,WinForms,22,31,2024-09-29,C#,101,30,6,23,Large,None,Code samples from my blog,2015-01-09
https://github.com/TomaszRewak/DynamicGrid,DynamicGrid,TomaszRewak,WinForms,22,3,2021-02-03,C#,21,0,0,1,Small,MIT,High performance WinForms grid rendering engine.,2020-11-14
https://github.com/DomDom3333/Wallpaper-Maker,Wallpaper-Maker,DomDom3333,WinForms,22,2,2026-03-01,C#,32,5,0,4,Small,GPL-3.0,"Cross Platform Avalonia based, Programmatically generated Wallpaper maker which makes Minimalist style wallpapers.",2020-11-19
https://github.com/xf86cfg/AMIQueueMonitor,AMIQueueMonitor,xf86cfg,WinForms,21,7,2021-11-25,C#,12,3,0,2,Small,MIT,Simple Queue Monitor for Asterisk using AsterNET framework,2019-04-25
https://github.com/Open-SL/RCProgressBar,RCProgressBar,Open-SL,WinForms,21,7,2020-09-18,C#,8,3,0,2,Small,MIT,A progress-bar with rounded-corners(RC) for c# WinForm applications,2016-12-11
https://github.com/stimulsoft/Samples-Dashboards.WIN-for-WinForms-and-WPF,Samples-Dashboards.WIN-for-WinForms-and-WPF,stimulsoft,WinForms,21,8,2026-04-27,C#,53,26,2,17,Large,NOASSERTION,"Windows Forms (WinForms) and Windows Presentation Foundation (WPF) samples for Dashboards.WIN embedded data visualization components, Visual Studio C# solution, and .NET Framework 4.5.2, 4.6, 4.7, 4.8",2018-10-12
https://github.com/microsoft/TailwindTraders-PointOfSale,TailwindTraders-PointOfSale,microsoft,WinForms,21,23,2021-05-20,C#,87,19,0,9,Large,MIT,Tailwind Traders - Point of Sale Legacy Migration to Microsoft Azure,2019-12-06
https://github.com/sergiye/authenticator,authenticator,sergiye,WinForms,21,0,2026-04-24,C#,46,14,0,14,Medium,None,"Authenticator for Windows – portable OTP and 2FA tool. Easily generate, store, and manage all your authentication codes in a secure and user-friendly app",2023-05-02
https://github.com/Autodesk-Forge/model.derivative-csharp-context.menu,model.derivative-csharp-context.menu,Autodesk-Forge,WinForms,21,20,2019-02-28,C#,19,5,0,3,Small,MIT,Extract properties from Revit files: Adds context menu for extracting properties for Revit files and save into an excel file,2017-02-01
https://github.com/nmoschkin/MessageBoxEx,MessageBoxEx,nmoschkin,WinForms,20,2,2025-12-17,C#,17,4,0,7,Small,MIT,Enhanced MessageBox for Windows Desktop (WinForms/WPF),2020-08-14
https://github.com/varolomer/RevitWPF,RevitWPF,varolomer,WinForms,20,0,2022-07-31,C#,9,0,1,0,Small,MIT,Creating modeless WPF forms with progress bars in Revit. Two-way updates and modifications between Revit and UI.,2022-07-24
https://github.com/unchase/SimpleFullTextSearcher,SimpleFullTextSearcher,unchase,WinForms,20,7,2020-10-11,C#,16,3,0,2,Small,Apache-2.0,:mag: Simple application to full-text searching in file system,2018-08-20
https://github.com/Amunak/TimeTracker,TimeTracker,Amunak,WinForms,20,10,2021-06-23,C#,17,4,0,8,Small,MIT,"Simple time tracking application made in C# (.NET) and WinForms for ""Programming for Windows"" course on University of Finance and Administration, department of Informatics and Mathematics. Translation",2017-08-20
https://github.com/mtugnoli/ZacCAD,ZacCAD,mtugnoli,WinForms,20,4,2022-11-10,C#,470,10,0,9,Medium,MIT,ZacCAD is developed on the basis of SharpCAD. It is a very simple 2D CAD drawing application developed by C#.,2022-11-10
https://github.com/ModuleArt/qpv-plugins,qpv-plugins,ModuleArt,WinForms,20,3,2023-12-21,C#,11,3,0,2,Small,GPL-3.0,🧩 Set of preinstalled plugins for the Quick Picture Viewer.,2020-09-19
https://github.com/sander1095/DnDCombatTracker,DnDCombatTracker,sander1095,WinForms,19,7,2022-10-19,C#,7,3,0,2,Small,MIT,A D&D 5e Combat Tracker made using Windows Form,2016-12-02
https://github.com/gragra33/LogViewerControl,LogViewerControl,gragra33,WinForms,19,8,2024-10-15,C#,197,9,38,18,Large,MIT,"Real-time log viewer control for .NET applications supporting WinForms, WPF, and Avalonia. Features live colorized logging, cross-platform compatibility, and works with Microsoft Logger, Serilog, NLog",2023-04-19
https://github.com/JavierCanon/MAME.NET,MAME.NET,JavierCanon,WinForms,19,2,2024-10-02,C#,261,25,0,24,Large,GPL-3.0,🔫 Multiple Arcade Machine Emulator 💻 in .NET ⚔️ 🛡,2020-01-07
https://github.com/cyotek/ScannerTest,ScannerTest,cyotek,WinForms,19,4,2020-11-06,C#,14,3,0,3,Small,MIT,Sample application demonstrating using WIA from C# WinForms,2020-11-05
https://github.com/Dylan-Erskine/Taskbar-Color-Picker,Taskbar-Color-Picker,Dylan-Erskine,WinForms,19,3,2018-07-10,C#,12,4,0,3,Small,GPL-3.0,Color picker in the taskbar that allows you to pick colors from the screen.,2018-04-09
https://github.com/stuarta0/dbqf,dbqf,stuarta0,WinForms,19,9,2022-08-02,C#,381,29,9,23,Large,MIT,A library and application for providing rich UX for querying complex databases,2015-05-10
https://github.com/ModuleArt/tinote,tinote,ModuleArt,WinForms,19,6,2020-07-07,C#,42,16,0,15,Large,GPL-3.0,Lightweight cross-platform note-taking application with RTF support (Tinote Sticky Notes for Windows),2020-06-16
https://github.com/necdetsanli/EyeRest,EyeRest,necdetsanli,WinForms,18,0,2025-12-16,C#,12,4,0,3,Small,MIT,A lightweight Windows tray application that helps you follow the 20–20–20 rule by reminding you every 20 minutes to rest your eyes and look into the distance.,2025-11-27
https://github.com/rquinio/PortraitBuilder,PortraitBuilder,rquinio,WinForms,18,3,2022-02-01,C#,31,4,0,3,Small,LGPL-3.0, :art: Portrait Builder tool for Crusader Kings II,2016-06-25
https://github.com/dahall/SecurityEditor,SecurityEditor,dahall,WinForms,18,6,2024-08-01,C#,23,5,0,4,Small,MIT,Standard Windows security editor dialog for .NET derived from CommonDialog and implementing the Windows EditSecurity API.,2017-07-01
https://github.com/ptklatt/Utinni,Utinni,ptklatt,WinForms,18,11,2021-07-02,C#,73,9,0,7,Medium,MIT,A Star Wars Galaxies plugin and injection framework,2020-05-19
https://github.com/btframework/WeDo,WeDo,btframework,WinForms,18,2,2026-04-27,C#,80,28,0,19,Large,None,Bluetooth Framework for LEGO WeDo,2019-09-01
https://github.com/hayato-shino05/study-document-manager,study-document-manager,hayato-shino05,WinForms,18,0,2026-04-26,C#,45,9,0,9,Medium,MIT,"Windows Forms application for managing study documents for students, teachers, and staff",2025-08-07
https://github.com/Iswenzz/AION-Encdec,AION-Encdec,Iswenzz,WinForms,17,8,2025-12-02,C#,11,1,0,1,Small,GPL-3.0, A dual-interface tool with both graphical and command-line interfaces for working with AION game files.,2019-02-22
https://github.com/Padmesh-21/AeroPlay,AeroPlay,Padmesh-21,WinForms,17,0,2026-03-20,C#,3,0,0,0,Small,None,A LightWeight Music Widget :),2026-03-06
https://github.com/Yuziquan/CppCompiler,CppCompiler,Yuziquan,WinForms,17,2,2019-01-08,C#,30,10,0,9,Medium,MIT,"A C# application that simulates the important workflow of a C++ compiler,  continuous updating ...",2018-10-23
https://github.com/iqfareez/TCP-App,TCP-App,iqfareez,WinForms,17,2,2026-04-14,C#,14,6,0,4,Medium,None,Simple demo for TCP Listener & TCP Client using Winforms C# .NET. For Software Engineering class Sem 2 22/23,2023-05-29
https://github.com/rjmurillo/WebView_AddAllowedWebObjectWorkaround,WebView_AddAllowedWebObjectWorkaround,rjmurillo,WinForms,17,2,2025-06-14,C#,23,5,2,3,Medium,MIT,Workaround for lack of AddAllowedWebObject in Win32 WebView,2018-07-17
https://github.com/amiralles/powergrid,powergrid,amiralles,WinForms,17,8,2018-05-02,C#,35,5,0,4,Small,None,Enhanced Data Grid View for Windows Forms,2012-12-28
https://github.com/Kareem100/HospitalMS,HospitalMS,Kareem100,WinForms,16,7,2022-09-05,C#,43,17,0,16,Large,Apache-2.0,"Hospital Management System Using ODP.Net and C# winforms, It's an Application on Database Management and Relations between Entities, With a smooth UI relieves the user.",2021-05-28
https://github.com/BekoSan/ProductivityFunctions,ProductivityFunctions,BekoSan,WinForms,16,8,2021-08-27,C#,3,0,0,0,Small,MIT,This is a list of extension methods that make it easy to work with common WinForms Controls and classes.,2019-08-09
https://github.com/Steema/TeeChart-for-.NET-CSharp-WinForms-samples,TeeChart-for-.NET-CSharp-WinForms-samples,Steema,WinForms,16,22,2021-12-22,C#,597,51,0,462,Large,None,Sample programs showing how to use TeeChart for .NET CSharp WinForms,2013-03-08
https://github.com/lorenzoyang/WallpaperSwitcher,WallpaperSwitcher,lorenzoyang,WinForms,16,2,2025-11-15,C#,29,3,0,2,Small,GPL-3.0,Wallpaper Switcher,2025-07-20
https://github.com/owtysm2/CuoreUI,CuoreUI,owtysm2,WinForms,15,3,2026-04-25,C#,120,54,0,32,Large,Unlicense,The FREE WinForms UI Library ∙ Stretch WinForms to its modern glory!,2025-09-19
https://github.com/cmdwtf/Treemap,Treemap,cmdwtf,WinForms,15,2,2022-01-27,C#,50,2,0,2,Small,0BSD,"A Windows Forms control that can visualize flat or hierarchical data as a treemap, designed to be a pseudo drop-in replacement for `System.Windows.Forms.TreeView`.",2021-09-26
https://github.com/mmertgunduz/VoterX,VoterX,mmertgunduz,WinForms,15,21,2023-01-05,C#,9,4,0,2,Small,GPL-3.0,VoterX is an automatized voter for CoinSniper.net. ,2021-08-02
https://github.com/rgomez90/WebcamCapturer.Controls,WebcamCapturer.Controls,rgomez90,WinForms,15,8,2020-06-15,C#,10,3,1,2,Small,GPL-3.0,WinForm & WPF Controls to View/Capture from a webcam using AForge.NET,2018-11-06
https://github.com/bigtlb/WinFormMarkup,WinFormMarkup,bigtlb,WinForms,15,2,2022-04-23,C#,47,0,0,0,Small,MIT,Fluent markup syntax for Windows Forms creation.  Inspired by TornadoFX and Xamarin Community Toolkit C# Markup,2021-06-02
https://github.com/Svish/vanity-remover,vanity-remover,Svish,WinForms,15,4,2018-03-05,C#,30,3,0,2,Small,MIT,This application removes all sub-folders (and the folder itself) where vanity is found. In other words: Recursively checks for and deletes empty folders.,2017-04-05
https://github.com/GittyMac/FunkeySelectorGUI,FunkeySelectorGUI,GittyMac,WinForms,14,1,2025-04-11,C#,49,22,0,21,Large,None,A GUI that lets you change Funkeys in the game U.B. Funkeys.,2019-02-24
https://github.com/GrimChan/GenZ-Save-File-Editor,GenZ-Save-File-Editor,GrimChan,WinForms,14,4,2021-04-08,C#,6,3,0,2,Small,MIT,"A simple save file editor for the game ""Generation Zero""",2020-05-27
